Id,Sales
3965,8970.2295
3966,7198.4756
3967,4626.9175
3968,7917.8794
3969,7597.5
3970,7009.575
3971,10723.077
3972,7631.402
3973,5357.085
3974,6969.2227
3975,8662.132
3976,6181.4463
3977,7709.0444
3978,7233.639
3979,7808.086
3980,7921.1655
3981,8502.037
3982,11805.648
3983,6735.419
3984,4470.3857
3985,12637.016
3986,6041.2603
3987,3657.8967
3988,8706.412
3989,10290.276
3990,14047.14
3991,5937.7603
3992,6130.217
3993,6611.8003
3994,4201.69
3995,7718.926
3996,7765.5957
3997,7796.5586
3998,6923.4473
3999,8950.505
4000,9989.374
4001,3826.1804
4002,6424.515
4003,6264.078
4004,6167.4297
4005,7224.014
4006,6590.2295
4007,8739.066
4008,7284.9385
4009,6040.3096
4010,9343.764
4011,8995.736
4012,9118.67
4013,9280.721
4014,5714.0366
4015,7825.3306
4016,8640.941
4017,10118.113
4018,10165.365
4019,8724.934
4020,4289.5903
4021,8973.909
4022,8160.335
4023,7573.256
4024,10711.189
4025,5365.385
4026,4901.4805
4027,12824.117
4028,9023.784
4029,10902.621
4030,7593.747
4031,7925.942
4032,9484.389
4033,4378.9404
4034,7063.8184
4035,6495.2925
4036,8495.131
4037,7267.2417
4038,8349.08
4039,9015.087
4040,6449.713
4041,9110.906
4042,11228.362
4043,16523.27
4044,10087.626
4045,5534.285
4046,7291.4385
4047,5006.662
4048,3759.2246
4049,12285.015
4050,8873.833
4051,7027.362
4052,10345.275
4053,5729.384
4054,12289.14
4055,5838.333
4056,7863.856
4057,7585.0317
4058,9122.192
4059,5515.593
4060,7821.7935
4061,6729.415
4062,6642.8184
4063,8752.446
4064,6325.09
4065,7481.9795
4066,6603.2227
4067,8490.222
4068,8976.46
4069,7218.022
4070,5471.587
4071,13318.653
4072,5714.751
4073,6324.209
4074,13356.345
4075,7999.6187
4076,9757.705
4077,11148.075
4078,15444.264
4079,6433.8667
4080,6613.4717
4081,6740.3486
4082,7370.2534
4083,9877.268
4084,11116.901
4085,9166.787
4086,8912.707
4087,8774.254
4088,4623.988
4089,8726.64
4090,9702.108
4091,7986.788
4092,8650.111
4093,6440.2275
4094,5688.597
4095,5965.6567
4096,4373.9478
4097,6630.6265
4098,9444.887
4099,9241.74
4100,12451.932
4101,18558.186
4102,8122.906
4103,5936.039
4104,8871.159
4105,9482.797
4106,9524.757
4107,5230.006
4108,6833.324
4109,4545.463
4110,11016.734
4111,7249.8228
4112,6581.5044
4113,13935.916
4114,11480.613
4115,6501.286
4116,8635.273
4117,3967.6243
4118,6086.984
4119,5147.7427
4120,9327.834
4121,5545.8315
4122,5277.4023
4123,7061.8716
4124,9015.887
4125,9668.492
4126,5922.607
4127,6621.9043
4128,7158.3735
4129,7466.645
4130,8649.83
4131,3878.502
4132,11394.479
4133,18648.975
4134,4522.6963
4135,8048.554
4136,9787.8955
4137,7158.8584
4138,5454.209
4139,3491.769
4140,4807.52
4141,9258.441
4142,6387.457
4143,9037.635
4144,11105.891
4145,4859.0864
4146,7009.5083
4147,7898.4795
4148,6561.797
4149,5732.3247
4150,6597.7515
4151,8505.184
4152,9986.82
4153,9507.285
4154,10335.147
4155,6122.0127
4156,5140.6084
4157,7898.826
4158,6653.0845
4159,10096.712
4160,7630.4487
4161,4874.136
4162,23251.607
4163,7177.5854
4164,5677.9287
4165,14026.002
4166,7477.3423
4167,8727.521
4168,6475.2075
4169,7237.732
4170,6234.739
4171,9493.24
4172,16608.809
4173,6363.813
4174,7556.0835
4175,7769.315
4176,13863.455
4177,7444.8916
4178,5862.1494
4179,6727.053
4180,5999.7134
4181,7481.466
4182,4507.579
4183,8759.261
4184,4474.3745
4185,7964.7646
4186,3296.9304
4187,20603.559
4188,9603.461
4189,4199.7627
4190,6208.9297
4191,10427.895
4192,7381.32
4193,8946.554
4194,9323.191
4195,6836.858
4196,6010.12
4197,5246.2544
4198,13176.425
4199,6330.4434
4200,7299.7954
4201,8319.819
4202,9380.249
4203,7250.231
4204,9220.3545
4205,6972.2344
4206,4497.426
4207,9084.3545
4208,10616.49
4209,6114.782
4210,8675.229
4211,7457.4707
4212,6742.2773
4213,10262.626
4214,7420.1147
4215,8187.0205
4216,7497.1235
4217,7264.3447
4218,4100.8716
4219,4673.0864
4220,5167.53
4221,1.0
4222,7665.784
4223,9972.163
4224,4713.274
4225,9924.531
4226,4542.1255
4227,6912.863
4228,4749.6367
4229,7587.275
4230,6024.871
4231,7570.2515
4232,8184.546
4233,8701.614
4234,4536.1416
4235,6725.013
4236,7561.5415
4237,9089.225
4238,7432.5815
4239,8305.492
4240,11943.785
4241,7789.4976
4242,3728.07
4243,8580.397
4244,6764.378
4245,8414.322
4246,7987.702
4247,4811.677
4248,13469.069
4249,6716.3467
4250,7565.5884
4251,11738.508
4252,7915.4404
4253,4936.4077
4254,12752.315
4255,6432.1733
4256,10521.093
4257,5805.0376
4258,11603.984
4259,9812.619
4260,7283.0767
4261,6373.5874
4262,7406.419
4263,5723.4844
4264,6837.373
4265,7997.422
4266,9938.93
4267,7585.0317
4268,6812.48
4269,5219.172
4270,8336.166
4271,7834.9424
4272,7572.9595
4273,9418.744
4274,6538.587
4275,7092.924
4276,6417.729
4277,9585.031
4278,8899.286
4279,6966.611
4280,6151.3555
4281,7856.689
4282,8302.348
4283,10715.768
4284,6898.82
4285,8612.3
4286,6967.3945
4287,6849.2065
4288,7400.445
4289,9626.745
4290,4088.1191
4291,4891.467
4292,9659.091
4293,8642.038
4294,6233.597
4295,7016.9
4296,8002.0073
4297,6965.8467
4298,6824.1143
4299,7160.559
4300,4757.313
4301,3692.6724
4302,9689.892
4303,4189.1636
4304,7870.4893
4305,8382.09
4306,7123.2227
4307,7902.247
4308,16194.685
4309,11781.589
4310,10476.014
4311,5558.579
4312,8302.87
4313,7889.8735
4314,5426.1826
4315,3352.586
4316,9787.0
4317,3810.4963
4318,7161.925
4319,13833.895
4320,8421.46
4321,8121.9297
4322,5593.5547
4323,7831.8794
4324,7356.5303
4325,7343.6377
4326,8045.1
4327,10322.223
4328,9723.424
4329,8280.568
4330,9883.808
4331,5525.8984
4332,7459.4697
4333,5095.3247
4334,6590.192
4335,6694.716
4336,6186.7783
4337,5687.5176
4338,9479.723
4339,5935.371
4340,10388.444
4341,8944.924
4342,6067.75
4343,5202.278
4344,11687.31
4345,8497.318
4346,6648.91
4347,6225.356
4348,9176.112
4349,6730.2236
4350,7474.861
4351,8349.024
4352,8250.052
4353,6182.9146
4354,6609.713
4355,9812.582
4356,7544.7773
4357,6207.017
4358,4505.623
4359,14321.428
4360,7598.7393
4361,6613.9634
4362,7921.581
4363,13427.5
4364,9702.774
4365,9202.968
4366,9657.451
4367,7892.651
4368,6317.806
4369,6835.521
4370,8245.474
4371,10776.803
4372,18048.629
4373,6156.9497
4374,6593.6562
4375,4440.0977
4376,5401.0713
4377,12462.601
4378,15596.742
4379,8384.561
4380,6204.957
4381,4627.6943
4382,7011.8286
4383,6475.0903
4384,8607.578
4385,9175.298
4386,7520.572
4387,4226.6816
4388,9453.466
4389,7477.8345
4390,12742.297
4391,9989.45
4392,5400.8706
4393,8496.897
4394,4960.003
4395,7740.409
4396,9474.986
4397,7987.2144
4398,9512.51
4399,6315.0347
4400,8231.361
4401,5808.0674
4402,5992.1753
4403,8586.578
4404,9476.64
4405,7021.754
4406,8824.938
4407,7567.4434
4408,4804.316
4409,10471.408
4410,5579.013
4411,9848.183
4412,7528.8687
4413,5630.227
4414,7848.817
4415,8517.061
4416,6457.4443
4417,8256.633
4418,7849.6255
4419,5978.257
4420,11308.581
4421,3630.7527
4422,5366.567
4423,9645.043
4424,10335.976
4425,12768.685
4426,7515.158
4427,8882.055
4428,5868.762
4429,7025.586
4430,8228.802
4431,8081.8086
4432,6945.724
4433,5616.796
4434,10847.782
4435,8191.34
4436,8769.343
4437,15319.684
4438,9373.801
4439,5249.1226
4440,5593.288
4441,6861.807
4442,10799.542
4443,5417.949
4444,11308.483
4445,6551.922
4446,10364.939
4447,8423.291
4448,7563.431
4449,6567.476
4450,6156.8438
4451,5721.214
4452,7904.6143
4453,7928.5576
4454,6393.9487
4455,4859.7446
4456,6224.073
4457,9070.32
4458,6097.8794
4459,25385.613
4460,7828.5854
4461,5622.9175
4462,6242.981
4463,7708.346
4464,11314.018
4465,6346.295
4466,5568.0244
4467,14453.418
4468,7983.8022
4469,9702.349
4470,6995.896
4471,8787.503
4472,9469.132
4473,7976.0996
4474,7100.214
4475,8556.664
4476,10701.061
4477,8587.103
4478,9142.827
4479,8413.512
4480,12428.664
4481,7702.026
4482,6230.031
4483,7877.316
4484,12589.521
4485,12082.42
4486,10367.876
4487,11015.789
4488,6627.2246
4489,11420.024
4490,5085.8364
4491,7777.834
4492,5493.97
4493,10126.898
4494,9533.245
4495,12653.768
4496,12070.74
4497,8637.291
4498,8560.746
4499,6348.765
4500,4983.1924
4501,8061.9995
4502,12187.497
4503,8628.802
4504,7169.8604
4505,7062.3228
4506,7905.5493
4507,8713.706
4508,4381.853
4509,10335.217
4510,5940.174
4511,8449.225
4512,8179.4497
4513,6459.317
4514,10631.305
4515,6164.336
4516,10312.294
4517,13846.25
4518,9153.446
4519,7208.438
4520,12637.378
4521,6839.023
4522,8682.19
4523,10426.482
4524,13755.613
4525,7461.7324
4526,8338.687
4527,12285.483
4528,9277.313
4529,11364.784
4530,9054.917
4531,11265.456
4532,7040.4644
4533,5421.9194
4534,7766.4033
4535,8222.792
4536,11746.213
4537,10198.053
4538,4960.3623
4539,8731.977
4540,10075.385
4541,9604.468
4542,11861.878
4543,5131.129
4544,14943.33
4545,7489.8833
4546,5205.961
4547,8285.348
4548,8348.212
4549,8588.896
4550,9539.175
4551,6666.4624
4552,8908.229
4553,7893.6895
4554,9521.505
4555,10163.193
4556,7820.6226
4557,9475.501
4558,7235.8613
4559,7590.5464
4560,11041.78
4561,8812.347
4562,8442.74
4563,5551.3784
4564,11840.437
4565,6462.047
4566,9959.711
4567,8418.665
4568,16784.273
4569,7548.9883
4570,7627.167
4571,8408.569
4572,7116.717
4573,7219.902
4574,7053.356
4575,9854.807
4576,8476.661
4577,4774.7524
4578,12198.22
4579,7356.979
4580,10103.138
4581,5905.2837
4582,15254.759
4583,11164.493
4584,4640.757
4585,14334.314
4586,7546.706
4587,6974.722
4588,11120.327
4589,11570.091
4590,6531.294
4591,6474.3613
4592,9149.396
4593,7159.5483
4594,5695.2695
4595,7221.4375
4596,8210.551
4597,10388.147
4598,10390.298
4599,9513.453
4600,8908.874
4601,7559.4355
4602,5492.1626
4603,9426.851
4604,10181.773
4605,10238.674
4606,11115.163
4607,9690.881
4608,10108.304
4609,9396.976
4610,12718.997
4611,9329.044
4612,7297.8047
4613,8599.34
4614,12759.408
4615,8865.01
4616,8905.442
4617,11170.096
4618,9179.701
4619,11115.48
4620,6961.921
4621,8249.761
4622,11542.977
4623,7950.996
4624,8900.101
4625,5527.775
4626,6016.1772
4627,12615.315
4628,11739.045
4629,6951.709
4630,5254.1016
4631,10326.397
4632,8643.761
4633,10187.903
4634,8079.697
4635,6642.527
4636,7085.628
4637,4853.2964
4638,14438.648
4639,8939.329
4640,8946.562
4641,8748.683
4642,8189.1294
4643,7669.6533
4644,8718.403
4645,9372.406
4646,5732.461
4647,7524.181
4648,9092.702
4649,10446.709
4650,10680.342
4651,8976.443
4652,17673.844
4653,7816.7295
4654,7020.4146
4655,12057.819
4656,7288.6016
4657,8303.67
4658,4145.2593
4659,11925.88
4660,8460.757
4661,7704.0312
4662,8516.776
4663,8569.545
4664,6871.9263
4665,8027.134
4666,9470.342
4667,15204.082
4668,3809.297
4669,10696.785
4670,4190.139
4671,18020.559
4672,5499.6646
4673,11288.0205
4674,10972.66
4675,9273.094
4676,9057.862
4677,6014.2607
4678,6912.395
4679,3836.5896
4680,5830.803
4681,7746.813
4682,6739.442
4683,9781.708
4684,10010.767
4685,8410.006
4686,9375.75
4687,7670.1577
4688,10256.745
4689,11239.506
4690,8626.316
4691,7292.7876
4692,4937.477
4693,12060.223
4694,14354.672
4695,7763.9517
4696,9446.823
4697,5581.371
4698,8875.679
4699,7223.4697
4700,5693.075
4701,7415.325
4702,6958.057
4703,9328.057
4704,7997.6353
4705,11028.172
4706,8674.07
4707,12299.505
4708,10885.519
4709,6176.8433
4710,12883.98
4711,21561.072
4712,15391.137
4713,7995.6753
4714,3966.7312
4715,7767.2256
4716,10112.286
4717,6116.182
4718,8124.0137
4719,14069.344
4720,6962.565
4721,17861.906
4722,21588.15
4723,5321.9424
4724,8714.604
4725,8254.861
4726,5348.553
4727,13238.324
4728,5959.3555
4729,10448.871
4730,11557.683
4731,12173.661
4732,8650.681
4733,9858.021
4734,5438.0845
4735,9549.763
4736,4682.631
4737,9309.623
4738,9066.531
4739,14631.363
4740,8320.335
4741,7320.727
4742,5089.146
4743,9956.994
4744,8351.844
4745,6654.8677
4746,5409.14
4747,11136.151
4748,8618.027
4749,8040.413
4750,8713.481
4751,11422.497
4752,1.0
4753,8115.2935
4754,7241.7715
4755,9372.334
4756,9450.419
4757,9901.594
4758,11533.4795
4759,14319.065
4760,8557.701
4761,6218.632
4762,5237.574
4763,6978.8677
4764,8163.862
4765,8274.71
4766,7078.63
4767,3512.261
4768,9791.958
4769,9170.705
4770,13276.902
4771,8436.035
4772,7442.4917
4773,10189.283
4774,6804.3755
4775,5802.8843
4776,13441.235
4777,6798.2837
4778,10323.808
4779,8705.474
4780,20536.68
4781,8210.613
4782,7037.551
4783,9518.763
4784,6533.3315
4785,6709.713
4786,6698.823
4787,12219.599
4788,5970.2505
4789,9304.421
4790,4979.1016
4791,6651.0415
4792,5028.7695
4793,10811.115
4794,5276.632
4795,18387.871
4796,17228.682
4797,7293.4346
4798,8542.5
4799,7094.392
4800,7593.8125
4801,7077.023
4802,14931.435
4803,9430.889
4804,11265.037
4805,7158.531
4806,8346.39
4807,6889.9883
4808,11824.027
4809,9680.571
4810,9385.564
4811,8508.1455
4812,8828.162
4813,7116.0854
4814,10879.986
4815,11314.19
4816,8100.817
4817,10494.404
4818,13208.106
4819,9140.561
4820,8987.117
4821,8642.673
4822,12347.412
4823,8960.388
4824,7184.407
4825,7354.643
4826,8984.314
4827,6576.547
4828,16206.722
4829,8362.939
4830,9808.539
4831,10656.928
4832,11415.526
4833,5367.2427
4834,8641.485
4835,13941.459
4836,10516.909
4837,9541.35
4838,7674.966
4839,4792.635
4840,15844.427
4841,10967.597
4842,12188.497
4843,19051.504
4844,12844.571
4845,10294.183
4846,9369.26
4847,12578.096
4848,12965.115
4849,12391.321
4850,15093.656
4851,7106.169
4852,9852.494
4853,7934.708
4854,11669.21
4855,4765.7974
4856,14105.634
4857,7220.094
4858,7467.407
4859,7905.0894
4860,12019.263
4861,10901.03
4862,9335.925
4863,9655.066
4864,6692.4814
4865,6307.7266
4866,9836.654
4867,6558.2056
4868,7331.1807
4869,7611.063
4870,8345.378
4871,13493.615
4872,11903.834
4873,10167.295
4874,8510.791
4875,8536.384
4876,12792.722
4877,7654.438
4878,6919.3345
4879,6112.811
4880,7419.0957
4881,13476.291
4882,4710.743
4883,13915.847
4884,8928.864
4885,4311.813
4886,6440.3936
4887,10244.144
4888,9381.269
4889,7158.1143
4890,11930.191
4891,11576.504
4892,15630.665
4893,7833.022
4894,12263.743
4895,3405.2576
4896,7653.416
4897,11276.851
4898,7696.0483
4899,9500.042
4900,7020.274
4901,7946.6143
4902,6157.478
4903,7381.89
4904,15334.799
4905,8992.459
4906,6418.4087
4907,5913.485
4908,11214.064
4909,13433.379
4910,11051.295
4911,6674.3833
4912,7436.354
4913,18535.242
4914,8090.177
4915,8928.166
4916,6948.553
4917,7438.659
4918,10224.465
4919,11994.081
4920,7297.373
4921,6716.3853
4922,6479.9155
4923,6760.366
4924,12446.292
4925,10988.568
4926,8579.71
4927,13416.363
4928,9293.769
4929,14984.275
4930,14453.06
4931,9582.819
4932,5962.562
4933,4089.8276
4934,10469.441
4935,7659.499
4936,7786.8677
4937,8853.763
4938,8975.2705
4939,15457.452
4940,6360.1055
4941,7457.542
4942,11034.843
4943,5602.21
4944,8827.893
4945,7152.934
4946,5654.818
4947,9435.333
4948,4082.8735
4949,10326.516
4950,10320.205
4951,10316.888
4952,9777.176
4953,10267.453
4954,8412.974
4955,8482.152
4956,9708.125
4957,10749.773
4958,8056.1035
4959,7428.2017
4960,7922.3364
4961,6816.2495
4962,12791.624
4963,10264.026
4964,7347.8765
4965,7065.9478
4966,9712.876
4967,10132.967
4968,9207.647
4969,8488.667
4970,10252.716
4971,6887.143
4972,6821.765
4973,20252.527
4974,8846.537
4975,9663.606
4976,7104.0547
4977,9085.351
4978,8319.295
4979,7886.7812
4980,6328.288
4981,6972.813
4982,11832.884
4983,15845.499
4984,11155.201
4985,11730.013
4986,13675.009
4987,13240.647
4988,13991.984
4989,10764.476
4990,11590.147
4991,5434.7554
4992,13484.186
4993,15952.872
4994,11720.977
4995,10132.898
4996,9368.089
4997,8875.001
4998,4912.1284
4999,13891.872
5000,10335.246
5001,9495.857
5002,8633.478
5003,4071.6917
5004,17134.262
5005,13462.956
5006,15663.8545
5007,8460.628
5008,6386.0986
5009,5591.3623
5010,6630.367
5011,7534.896
5012,11765.251
5013,8575.636
5014,7483.457
5015,7168.219
5016,9664.869
5017,4982.8403
5018,3608.9946
5019,8579.686
5020,17544.277
5021,9482.309
5022,20659.4
5023,4891.775
5024,7197.123
5025,8227.664
5026,6385.508
5027,6670.145
5028,7084.675
5029,5445.7617
5030,4946.8677
5031,11336.031
5032,8894.543
5033,5533.0923
5034,14007.634
5035,8710.258
5036,8989.612
5037,6573.2793
5038,18014.768
5039,9619.375
5040,10828.855
5041,7071.598
5042,8529.173
5043,6439.6934
5044,6116.999
5045,5591.474
5046,17793.012
5047,15543.506
5048,8175.753
5049,6975.028
5050,6543.341
5051,8169.2285
5052,5161.106
5053,12447.729
5054,5531.256
5055,17732.145
5056,6834.719
5057,6988.993
5058,7461.9106
5059,12322.683
5060,9153.927
5061,5995.8286
5062,7835.727
5063,9414.137
5064,10064.513
5065,9866.647
5066,7912.3535
5067,5166.938
5068,13153.849
5069,6021.0684
5070,5277.07
5071,7995.294
5072,9434.227
5073,8157.4634
5074,8332.518
5075,11626.307
5076,10056.837
5077,8816.643
5078,10016.937
5079,6325.138
5080,10793.61
5081,6824.804
5082,5906.7485
5083,7655.416
5084,9424.873
5085,8668.058
5086,14645.506
5087,8853.839
5088,7193.6094
5089,8001.374
5090,7594.0947
5091,6955.2637
5092,8983.218
5093,8011.454
5094,10900.209
5095,8670.621
5096,10344.102
5097,12280.82
5098,7504.4355
5099,5094.275
5100,15820.025
5101,6222.738
5102,3818.8804
5103,9244.773
5104,11485.333
5105,14744.003
5106,6415.0176
5107,7462.3164
5108,7775.4233
5109,5600.3774
5110,8365.07
5111,9053.155
5112,10124.079
5113,7189.5825
5114,9024.809
5115,12637.281
5116,3779.1404
5117,7058.969
5118,7264.04
5119,6493.447
5120,8366.091
5121,8559.113
5122,11177.727
5123,7069.0625
5124,7064.2163
5125,9681.707
5126,11858.575
5127,12882.641
5128,11476.201
5129,5864.4424
5130,9295.959
5131,9196.308
5132,9942.124
5133,11211.84
5134,9268.575
5135,4500.1465
5136,9295.036
5137,9081.105
5138,9146.569
5139,12861.7705
5140,6341.364
5141,5062.759
5142,14239.532
5143,11186.706
5144,12421.779
5145,7239.2095
5146,8848.984
5147,11334.82
5148,5009.772
5149,9158.205
5150,6838.899
5151,11062.916
5152,7855.535
5153,11713.288
5154,10498.438
5155,8065.545
5156,10497.628
5157,12874.461
5158,18173.113
5159,9943.67
5160,5293.3584
5161,8608.284
5162,6923.7905
5163,4271.779
5164,13581.892
5165,9632.173
5166,7428.6055
5167,9762.3125
5168,7238.298
5169,13301.858
5170,7243.602
5171,8738.434
5172,8217.539
5173,9118.957
5174,6391.01
5175,8201.91
5176,7403.488
5177,8262.967
5178,9042.032
5179,8878.413
5180,9067.008
5181,8546.542
5182,9124.133
5183,10917.521
5184,6196.9663
5185,7058.404
5186,15404.589
5187,6133.369
5188,6714.1753
5189,13901.468
5190,8788.559
5191,9448.571
5192,13865.134
5193,16206.489
5194,6720.608
5195,8014.863
5196,6603.418
5197,7511.582
5198,10205.282
5199,13743.077
5200,10643.175
5201,9393.553
5202,10438.153
5203,6201.0522
5204,10014.873
5205,11366.615
5206,9004.346
5207,11249.34
5208,7762.034
5209,6343.8076
5210,7041.257
5211,4298.4663
5212,7921.2407
5213,10517.2705
5214,10162.874
5215,14219.8125
5216,19940.98
5217,9757.221
5218,6538.3374
5219,9802.545
5220,9674.737
5221,10836.542
5222,6572.8843
5223,8972.292
5224,4983.7725
5225,13392.354
5226,8481.95
5227,7877.474
5228,17630.965
5229,12231.632
5230,7473.3423
5231,9305.672
5232,4650.4526
5233,6758.348
5234,6179.866
5235,10820.131
5236,6005.1865
5237,6026.038
5238,7428.6553
5239,9414.802
5240,8958.645
5241,6636.5615
5242,7341.0605
5243,8916.813
5244,8429.134
5245,10477.892
5246,3786.834
5247,13041.572
5248,21699.95
5249,4420.3037
5250,9393.203
5251,10866.276
5252,9463.4795
5253,7508.5664
5254,3717.544
5255,6098.13
5256,10315.333
5257,6925.944
5258,9774.537
5259,11931.512
5260,6601.3145
5261,9292.661
5262,9454.873
5263,7972.4414
5264,6504.4497
5265,8294.828
5266,10497.107
5267,11646.395
5268,10382.284
5269,12875.554
5270,7324.9526
5271,5694.7046
5272,8889.141
5273,8188.637
5274,11421.614
5275,8108.833
5276,5201.042
5277,24445.36
5278,7498.497
5279,7869.1606
5280,15366.07
5281,9153.071
5282,12038.284
5283,7806.299
5284,8446.687
5285,6944.664
5286,11306.283
5287,18118.082
5288,7486.32
5289,7522.337
5290,8893.677
5291,17332.164
5292,9179.823
5293,7278.3267
5294,7614.9985
5295,6488.413
5296,8095.132
5297,4463.0063
5298,11906.923
5299,5675.6978
5300,8083.713
5301,3418.7
5302,27690.0
5303,10855.606
5304,5646.657
5305,6366.3022
5306,11104.641
5307,8086.5894
5308,9783.127
5309,10728.909
5310,8516.906
5311,6987.3066
5312,5805.8076
5313,13040.789
5314,7900.8604
5315,8306.229
5316,9163.85
5317,10975.36
5318,7115.2573
5319,10664.727
5320,7939.1445
5321,4788.4585
5322,10261.687
5323,12101.368
5324,6203.9155
5325,9353.679
5326,8693.525
5327,8186.6772
5328,13128.006
5329,8798.17
5330,8612.177
5331,9356.409
5332,8848.512
5333,4574.344
5334,5771.8936
5335,6291.1787
5336,1.0
5337,8386.256
5338,11703.953
5339,5232.7954
5340,10156.74
5341,4966.939
5342,7459.4272
5343,5548.8267
5344,8848.293
5345,6862.6255
5346,7481.0234
5347,9478.438
5348,11173.474
5349,5335.6255
5350,8996.92
5351,8793.431
5352,10216.442
5353,7582.03
5354,10099.996
5355,13981.286
5356,8744.378
5357,4303.8657
5358,9594.4795
5359,7650.146
5360,8850.673
5361,9221.006
5362,5210.9985
5363,16360.703
5364,7310.477
5365,7710.662
5366,13049.983
5367,6537.315
5368,5864.66
5369,14676.618
5370,8278.404
5371,12192.938
5372,6833.018
5373,11402.153
5374,10743.962
5375,7890.701
5376,6344.9937
5377,8365.78
5378,6144.1255
5379,7696.966
5380,7768.989
5381,9810.083
5382,9262.566
5383,7178.811
5384,5793.858
5385,8852.184
5386,10793.632
5387,7966.231
5388,11472.0205
5389,7199.4644
5390,7228.9355
5391,7300.84
5392,9485.954
5393,9618.833
5394,7448.187
5395,7360.72
5396,8527.082
5397,9931.415
5398,12208.602
5399,7746.3623
5400,10081.941
5401,7539.8276
5402,8217.696
5403,8763.573
5404,10574.249
5405,4698.4116
5406,5638.971
5407,10189.331
5408,9023.561
5409,7561.873
5410,8451.538
5411,10017.29
5412,7402.993
5413,6700.8105
5414,7784.1426
5415,6488.562
5416,3920.4421
5417,11710.775
5418,4368.2144
5419,9207.305
5420,10320.205
5421,7884.4644
5422,8642.482
5423,16648.932
5424,12433.0625
5425,9973.761
5426,5704.0117
5427,9010.3
5428,9224.189
5429,5191.3423
5430,3404.2603
5431,12638.896
5432,5303.5117
5433,8658.052
5434,15495.327
5435,8624.252
5436,9365.98
5437,6671.29
5438,9522.885
5439,9277.986
5440,8370.218
5441,9932.4
5442,13479.067
5443,10916.429
5444,8872.471
5445,11915.272
5446,5582.6064
5447,8191.9023
5448,6050.8564
5449,7471.4893
5450,8744.995
5451,7020.0396
5452,6511.3335
5453,11276.001
5454,7684.283
5455,12431.226
5456,10333.551
5457,8088.186
5458,5476.9966
5459,13715.893
5460,9162.382
5461,8360.627
5462,7799.0503
5463,9279.792
5464,7736.114
5465,6540.0527
5466,9647.7295
5467,9078.352
5468,7135.694
5469,7019.2896
5470,12669.334
5471,8558.46
5472,7347.204
5473,5164.9624
5474,14097.066
5475,8957.312
5476,8127.9434
5477,8003.9766
5478,14864.157
5479,13094.843
5480,9551.338
5481,10799.666
5482,9518.408
5483,7795.4434
5484,7303.605
5485,8727.505
5486,11877.886
5487,18973.207
5488,6553.6157
5489,6386.823
5490,5097.571
5491,7093.4785
5492,12473.91
5493,18452.52
5494,8357.837
5495,6749.13
5496,6849.318
5497,7184.373
5498,7255.08
5499,8772.63
5500,10865.717
5501,8382.761
5502,4774.6885
5503,10923.636
5504,8962.807
5505,16241.211
5506,13647.973
5507,6325.313
5508,10805.899
5509,5134.977
5510,10028.963
5511,10271.263
5512,8995.873
5513,10995.834
5514,8092.816
5515,9964.024
5516,6700.44
5517,7260.0156
5518,8986.972
5519,10614.638
5520,8442.386
5521,10994.607
5522,8862.178
5523,5829.93
5524,11475.348
5525,5723.9487
5526,11464.299
5527,8473.541
5528,7007.663
5529,8560.256
5530,9796.348
5531,7283.431
5532,8471.392
5533,7730.891
5534,8237.723
5535,12482.8
5536,4464.505
5537,6022.4927
5538,11797.814
5539,11971.008
5540,14081.613
5541,8205.861
5542,9506.596
5543,6682.295
5544,7348.2974
5545,9515.521
5546,9340.975
5547,8372.805
5548,6721.1724
5549,12476.302
5550,8664.495
5551,12084.148
5552,16351.109
5553,10979.203
5554,5689.9917
5555,5947.283
5556,6987.34
5557,11129.855
5558,7115.5493
5559,13901.136
5560,6489.948
5561,13856.436
5562,9081.946
5563,8182.938
5564,7457.421
5565,6313.577
5566,6583.9717
5567,8934.376
5568,9053.924
5569,7443.017
5570,5877.787
5571,6817.082
5572,12459.023
5573,7360.8745
5574,25872.35
5575,9708.588
5576,1.0
5577,1.0
5578,1.0
5579,1.0
5580,1.0
5581,1.0
5582,1.0
5583,1.0
5584,1.0
5585,1.0
5586,1.0
5587,1.0
5588,1.0
5589,1.0
5590,1.0
5591,1.0
5592,1.0
5593,1.0
5594,1.0
5595,1.0
5596,1.0
5597,1.0
5598,1.0
5599,1.0
5600,1.0
5601,1.0
5602,1.0
5603,1.0
5604,1.0
5605,1.0
5606,1.0
5607,1.0
5608,1.0
5609,1.0
5610,1.0
5611,1.0
5612,1.0
5613,1.0
5614,1.0
5615,1.0
5616,1.0
5617,1.0
5618,1.0
5619,1.0
5620,1.0
5621,1.0
5622,1.0
5623,1.0
5624,1.0
5625,1.0
5626,1.0
5627,1.0
5628,1.0
5629,1.0
5630,1.0
5631,1.0
5632,1.0
5633,1.0
5634,1.0
5635,1.0
5636,1.0
5637,1.0
5638,1.0
5639,1.0
5640,1.0
5641,1.0
5642,1.0
5643,1.0
5644,1.0
5645,1.0
5646,1.0
5647,1.0
5648,1.0
5649,1.0
5650,1.0
5651,1.0
5652,1.0
5653,1.0
5654,1.0
5655,1.0
5656,1.0
5657,1.0
5658,1.0
5659,1.0
5660,12179.352
5661,1.0
5662,1.0
5663,1.0
5664,1.0
5665,1.0
5666,1.0
5667,1.0
5668,1.0
5669,1.0
5670,1.0
5671,1.0
5672,1.0
5673,1.0
